"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00027502","BARROW AIRPORT, AK US","2006-09-07",,"39","32",
"USW00027502","BARROW AIRPORT, AK US","2006-09-08",,"35","32",
"USW00027502","BARROW AIRPORT, AK US","2006-09-09",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","2006-09-10",,"33","30",
"USW00027502","BARROW AIRPORT, AK US","2006-09-11",,"37","30",
"USW00027502","BARROW AIRPORT, AK US","2006-09-12",,"49","34",
"USW00027502","BARROW AIRPORT, AK US","2006-09-13",,"57","43",
"USW00027502","BARROW AIRPORT, AK US","2006-09-14",,"53","39",
"USW00027502","BARROW AIRPORT, AK US","2006-09-15",,"47","35",
"USW00027502","BARROW AIRPORT, AK US","2006-09-16",,"41","33",
"USW00027502","BARROW AIRPORT, AK US","2006-09-17",,"35","32",
"USW00027502","BARROW AIRPORT, AK US","2006-09-18",,"50","33",
"USW00027502","BARROW AIRPORT, AK US","2006-09-19",,"41","32",
"USW00027502","BARROW AIRPORT, AK US","2006-09-20",,"33","28",
"USW00027502","BARROW AIRPORT, AK US","2006-09-21",,"31","27",
"USW00027502","BARROW AIRPORT, AK US","2006-09-22",,"33","28",
"USW00027502","BARROW AIRPORT, AK US","2006-09-23",,"34","32",
"USW00027502","BARROW AIRPORT, AK US","2006-09-24",,"35","27",
"USW00027502","BARROW AIRPORT, AK US","2006-09-25",,"34","30",
"USW00027502","BARROW AIRPORT, AK US","2006-09-26",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","2006-09-27",,"35","32",
"USW00027502","BARROW AIRPORT, AK US","2006-09-28",,"34","26",
"USW00027502","BARROW AIRPORT, AK US","2006-09-29",,"32","25",
"USW00027502","BARROW AIRPORT, AK US","2006-09-30",,"33","27",
"USW00027502","BARROW AIRPORT, AK US","2006-10-01",,"33","30",
"USW00027502","BARROW AIRPORT, AK US","2006-10-02",,"33","30",
"USW00027502","BARROW AIRPORT, AK US","2006-10-03",,"32","29",
"USW00027502","BARROW AIRPORT, AK US","2006-10-04",,"32","29",
"USW00027502","BARROW AIRPORT, AK US","2006-10-05",,"32","30",
"USW00027502","BARROW AIRPORT, AK US","2006-10-06",,"31","28",
"USW00027502","BARROW AIRPORT, AK US","2006-10-07",,"29","27",
"USW00027502","BARROW AIRPORT, AK US","2006-10-08",,"28","25",
"USW00027502","BARROW AIRPORT, AK US","2006-10-09",,"30","26",
"USW00027502","BARROW AIRPORT, AK US","2006-10-10",,"39","29",
"USW00027502","BARROW AIRPORT, AK US","2006-10-11",,"32","26",
"USW00027502","BARROW AIRPORT, AK US","2006-10-12",,"30","23",
"USW00027502","BARROW AIRPORT, AK US","2006-10-13",,"26","18",
"USW00027502","BARROW AIRPORT, AK US","2006-10-14",,"28","23",
"USW00027502","BARROW AIRPORT, AK US","2006-10-15",,"32","19",
"USW00027502","BARROW AIRPORT, AK US","2006-10-16",,"30","25",
"USW00027502","BARROW AIRPORT, AK US","2006-10-17",,"28","26",
"USW00027502","BARROW AIRPORT, AK US","2006-10-18",,"27","25",
"USW00027502","BARROW AIRPORT, AK US","2006-10-19",,"27","25",
"USW00027502","BARROW AIRPORT, AK US","2006-10-20",,"27","25",
"USW00027502","BARROW AIRPORT, AK US","2006-10-21",,"28","24",
"USW00027502","BARROW AIRPORT, AK US","2006-10-22",,"27","25",
"USW00027502","BARROW AIRPORT, AK US","2006-10-23",,"28","22",
"USW00027502","BARROW AIRPORT, AK US","2006-10-24",,"23","19",
"USW00027502","BARROW AIRPORT, AK US","2006-10-25",,"23","18",
"USW00027502","BARROW AIRPORT, AK US","2006-10-26",,"24","7",
"USW00027502","BARROW AIRPORT, AK US","2006-10-27",,"30","3",
"USW00027502","BARROW AIRPORT, AK US","2006-10-28",,"29","23",
"USW00027502","BARROW AIRPORT, AK US","2006-10-29",,"25","21",
"USW00027502","BARROW AIRPORT, AK US","2006-10-30",,"24","12",
"USW00027502","BARROW AIRPORT, AK US","2006-10-31",,"15","7",
"USW00027502","BARROW AIRPORT, AK US","2006-11-01",,"18","7",
"USW00027502","BARROW AIRPORT, AK US","2006-11-02",,"31","18",
"USW00027502","BARROW AIRPORT, AK US","2006-11-03",,"31","22",
"USW00027502","BARROW AIRPORT, AK US","2006-11-04",,"32","17",
"USW00027502","BARROW AIRPORT, AK US","2006-11-05",,"29","24",
"USW00027502","BARROW AIRPORT, AK US","2006-11-06",,"25","13",
"USW00027502","BARROW AIRPORT, AK US","2006-11-07",,"16","11",
"USW00027502","BARROW AIRPORT, AK US","2006-11-08",,"18","5",
"USW00027502","BARROW AIRPORT, AK US","2006-11-09",,"16","7",
"USW00027502","BARROW AIRPORT, AK US","2006-11-10",,"9","-5",
"USW00027502","BARROW AIRPORT, AK US","2006-11-11",,"22","0",
"USW00027502","BARROW AIRPORT, AK US","2006-11-12",,"10","1",
"USW00027502","BARROW AIRPORT, AK US","2006-11-13",,"19","1",
"USW00027502","BARROW AIRPORT, AK US","2006-11-14",,"11","6",
"USW00027502","BARROW AIRPORT, AK US","2006-11-15",,"6","2",
"USW00027502","BARROW AIRPORT, AK US","2006-11-16",,"3","-9",
"USW00027502","BARROW AIRPORT, AK US","2006-11-17",,"7","-9",
"USW00027502","BARROW AIRPORT, AK US","2006-11-18",,"8","-6",
"USW00027502","BARROW AIRPORT, AK US","2006-11-19",,"-5","-15",
"USW00027502","BARROW AIRPORT, AK US","2006-11-20",,"5","-5",
"USW00027502","BARROW AIRPORT, AK US","2006-11-21",,"6","-5",
"USW00027502","BARROW AIRPORT, AK US","2006-11-22",,"2","-5",
"USW00027502","BARROW AIRPORT, AK US","2006-11-23",,"4","-7",
"USW00027502","BARROW AIRPORT, AK US","2006-11-24",,"5","-10",
"USW00027502","BARROW AIRPORT, AK US","2006-11-25",,"-8","-11",
"USW00027502","BARROW AIRPORT, AK US","2006-11-26",,"-5","-13",
"USW00027502","BARROW AIRPORT, AK US","2006-11-27",,"8","-7",
"USW00027502","BARROW AIRPORT, AK US","2006-11-28",,"1","-3",
"USW00027502","BARROW AIRPORT, AK US","2006-11-29",,"5","-2",
"USW00027502","BARROW AIRPORT, AK US","2006-11-30",,"7","0",
"USW00027502","BARROW AIRPORT, AK US","2006-12-01",,"30","6",
"USW00027502","BARROW AIRPORT, AK US","2006-12-02",,"30","26",
"USW00027502","BARROW AIRPORT, AK US","2006-12-03",,"26","8",
"USW00027502","BARROW AIRPORT, AK US","2006-12-04",,"12","8",
"USW00027502","BARROW AIRPORT, AK US","2006-12-05",,"26","9",
"USW00027502","BARROW AIRPORT, AK US","2006-12-06",,"25","11",
"USW00027502","BARROW AIRPORT, AK US","2006-12-07",,"14","-6",
"USW00027502","BARROW AIRPORT, AK US","2006-12-08",,"-3","-8",
"USW00027502","BARROW AIRPORT, AK US","2006-12-09",,"0","-3",
"USW00027502","BARROW AIRPORT, AK US","2006-12-10",,"2","-3",
"USW00027502","BARROW AIRPORT, AK US","2006-12-11",,"0","-12",
"USW00027502","BARROW AIRPORT, AK US","2006-12-12",,"-1","-17",
"USW00027502","BARROW AIRPORT, AK US","2006-12-13",,"1","-3",
"USW00027502","BARROW AIRPORT, AK US","2006-12-14",,"3","-1",
"USW00027502","BARROW AIRPORT, AK US","2006-12-15",,"3","0",
"USW00027502","BARROW AIRPORT, AK US","2006-12-16",,"3","-5",
"USW00027502","BARROW AIRPORT, AK US","2006-12-17",,"-2","-8",
"USW00027502","BARROW AIRPORT, AK US","2006-12-18",,"0","-6",
"USW00027502","BARROW AIRPORT, AK US","2006-12-19",,"2","-3",
"USW00027502","BARROW AIRPORT, AK US","2006-12-20",,"8","-6",
"USW00027502","BARROW AIRPORT, AK US","2006-12-21",,"7","-14",
"USW00027502","BARROW AIRPORT, AK US","2006-12-22",,"5","1",
"USW00027502","BARROW AIRPORT, AK US","2006-12-23",,"4","-21",
"USW00027502","BARROW AIRPORT, AK US","2006-12-24",,"-7","-20",
"USW00027502","BARROW AIRPORT, AK US","2006-12-25",,"-1","-23",
"USW00027502","BARROW AIRPORT, AK US","2006-12-26",,"-10","-24",
"USW00027502","BARROW AIRPORT, AK US","2006-12-27",,"-8","-23",
"USW00027502","BARROW AIRPORT, AK US","2006-12-28",,"-16","-33",
"USW00027502","BARROW AIRPORT, AK US","2006-12-29",,"-19","-35",
"USW00027502","BARROW AIRPORT, AK US","2006-12-30",,"-16","-33",
"USW00027502","BARROW AIRPORT, AK US","2006-12-31",,"-20","-37",
"USW00027502","BARROW AIRPORT, AK US","2007-01-01",,"-22","-25",
"USW00027502","BARROW AIRPORT, AK US","2007-01-02",,"-23","-36",
"USW00027502","BARROW AIRPORT, AK US","2007-01-03",,"-23","-36",
"USW00027502","BARROW AIRPORT, AK US","2007-01-04",,"-14","-29",
"USW00027502","BARROW AIRPORT, AK US","2007-01-05",,"-13","-21",
"USW00027502","BARROW AIRPORT, AK US","2007-01-06",,"-17","-21",
"USW00027502","BARROW AIRPORT, AK US","2007-01-07",,"-19","-22",
"USW00027502","BARROW AIRPORT, AK US","2007-01-08",,"-20","-38",
"USW00027502","BARROW AIRPORT, AK US","2007-01-09",,"-12","-37",
"USW00027502","BARROW AIRPORT, AK US","2007-01-10",,"-9","-18",
"USW00027502","BARROW AIRPORT, AK US","2007-01-11",,"-15","-22",
"USW00027502","BARROW AIRPORT, AK US","2007-01-12",,"-14","-23",
"USW00027502","BARROW AIRPORT, AK US","2007-01-13",,"-13","-17",
"USW00027502","BARROW AIRPORT, AK US","2007-01-14",,"-3","-16",
"USW00027502","BARROW AIRPORT, AK US","2007-01-15",,"-5","-25",
"USW00027502","BARROW AIRPORT, AK US","2007-01-16",,"-12","-25",
"USW00027502","BARROW AIRPORT, AK US","2007-01-17",,"-14","-26",
"USW00027502","BARROW AIRPORT, AK US","2007-01-18",,"-3","-26",
"USW00027502","BARROW AIRPORT, AK US","2007-01-19",,"0","-4",
"USW00027502","BARROW AIRPORT, AK US","2007-01-20",,"-4","-13",
"USW00027502","BARROW AIRPORT, AK US","2007-01-21",,"-10","-14",
"USW00027502","BARROW AIRPORT, AK US","2007-01-22",,"-9","-16",
"USW00027502","BARROW AIRPORT, AK US","2007-01-23",,"-6","-18",
"USW00027502","BARROW AIRPORT, AK US","2007-01-24",,"-12","-18",
"USW00027502","BARROW AIRPORT, AK US","2007-01-25",,"-13","-25",
"USW00027502","BARROW AIRPORT, AK US","2007-01-26",,"-13","-32",
"USW00027502","BARROW AIRPORT, AK US","2007-01-27",,"-7","-14",
"USW00027502","BARROW AIRPORT, AK US","2007-01-28",,"0","-15",
"USW00027502","BARROW AIRPORT, AK US","2007-01-29",,"5","-6",
"USW00027502","BARROW AIRPORT, AK US","2007-01-30",,"0","-12",
"USW00027502","BARROW AIRPORT, AK US","2007-01-31",,"6","-11",
"USW00027502","BARROW AIRPORT, AK US","2007-02-01",,"13","1",
"USW00027502","BARROW AIRPORT, AK US","2007-02-02",,"10","6",
"USW00027502","BARROW AIRPORT, AK US","2007-02-03",,"15","5",
"USW00027502","BARROW AIRPORT, AK US","2007-02-04",,"27","1",
"USW00027502","BARROW AIRPORT, AK US","2007-02-05",,"23","-12",
"USW00027502","BARROW AIRPORT, AK US","2007-02-06",,"14","-7",
"USW00027502","BARROW AIRPORT, AK US","2007-02-07",,"7","0",
"USW00027502","BARROW AIRPORT, AK US","2007-02-08",,"4","-4",
"USW00027502","BARROW AIRPORT, AK US","2007-02-09",,"5","-17",
"USW00027502","BARROW AIRPORT, AK US","2007-02-10",,"4","-16",
"USW00027502","BARROW AIRPORT, AK US","2007-02-11",,"-2","-12",
"USW00027502","BARROW AIRPORT, AK US","2007-02-12",,"-9","-14",
"USW00027502","BARROW AIRPORT, AK US","2007-02-13",,"-13","-19",
"USW00027502","BARROW AIRPORT, AK US","2007-02-14",,"-1","-17",
"USW00027502","BARROW AIRPORT, AK US","2007-02-15",,"-3","-16",
"USW00027502","BARROW AIRPORT, AK US","2007-02-16",,"-15","-21",
"USW00027502","BARROW AIRPORT, AK US","2007-02-17",,"-18","-23",
"USW00027502","BARROW AIRPORT, AK US","2007-02-18",,"-19","-28",
"USW00027502","BARROW AIRPORT, AK US","2007-02-19",,"-20","-29",
"USW00027502","BARROW AIRPORT, AK US","2007-02-20",,"-11","-31",
"USW00027502","BARROW AIRPORT, AK US","2007-02-21",,"-23","-33",
"USW00027502","BARROW AIRPORT, AK US","2007-02-22",,"-27","-35",
"USW00027502","BARROW AIRPORT, AK US","2007-02-23",,"-13","-34",
"USW00027502","BARROW AIRPORT, AK US","2007-02-24",,"-13","-19",
"USW00027502","BARROW AIRPORT, AK US","2007-02-25",,"-8","-23",
"USW00027502","BARROW AIRPORT, AK US","2007-02-26",,"-12","-17",
"USW00027502","BARROW AIRPORT, AK US","2007-02-27",,"-16","-20",
"USW00027502","BARROW AIRPORT, AK US","2007-02-28",,"-18","-23",
"USW00027502","BARROW AIRPORT, AK US","2007-03-01",,"-21","-31",
"USW00027502","BARROW AIRPORT, AK US","2007-03-02",,"-11","-30",
"USW00027502","BARROW AIRPORT, AK US","2007-03-03",,"-19","-24",
"USW00027502","BARROW AIRPORT, AK US","2007-03-04",,"-24","-35",
"USW00027502","BARROW AIRPORT, AK US","2007-03-05",,"-30","-38",
"USW00027502","BARROW AIRPORT, AK US","2007-03-06",,"-19","-31",
"USW00027502","BARROW AIRPORT, AK US","2007-03-07",,"-14","-25",
"USW00027502","BARROW AIRPORT, AK US","2007-03-08",,"-15","-20",
"USW00027502","BARROW AIRPORT, AK US","2007-03-09",,"-14","-22",
"USW00027502","BARROW AIRPORT, AK US","2007-03-10",,"-21","-31",
"USW00027502","BARROW AIRPORT, AK US","2007-03-11",,"-9","-31",
"USW00027502","BARROW AIRPORT, AK US","2007-03-12",,"-13","-23",
"USW00027502","BARROW AIRPORT, AK US","2007-03-13",,"-15","-24",
"USW00027502","BARROW AIRPORT, AK US","2007-03-14",,"-11","-24",
"USW00027502","BARROW AIRPORT, AK US","2007-03-15",,"-4","-19",
"USW00027502","BARROW AIRPORT, AK US","2007-03-16",,"-4","-19",
"USW00027502","BARROW AIRPORT, AK US","2007-03-17",,"0","-23",
"USW00027502","BARROW AIRPORT, AK US","2007-03-18",,"-17","-27",
"USW00027502","BARROW AIRPORT, AK US","2007-03-19",,"-6","-24",
"USW00027502","BARROW AIRPORT, AK US","2007-03-20",,"-9","-18",
"USW00027502","BARROW AIRPORT, AK US","2007-03-21",,"-7","-18",
"USW00027502","BARROW AIRPORT, AK US","2007-03-22",,"-12","-20",
"USW00027502","BARROW AIRPORT, AK US","2007-03-23",,"-17","-29",
"USW00027502","BARROW AIRPORT, AK US","2007-03-24",,"-23","-34",
"USW00027502","BARROW AIRPORT, AK US","2007-03-25",,"-19","-35",
"USW00027502","BARROW AIRPORT, AK US","2007-03-26",,"4","-29",
"USW00027502","BARROW AIRPORT, AK US","2007-03-27",,"8","1",
"USW00027502","BARROW AIRPORT, AK US","2007-03-28",,"10","-4",
"USW00027502","BARROW AIRPORT, AK US","2007-03-29",,"12","6",
"USW00027502","BARROW AIRPORT, AK US","2007-03-30",,"23","4",
"USW00027502","BARROW AIRPORT, AK US","2007-03-31",,"17","10",
"USW00027502","BARROW AIRPORT, AK US","2007-04-01",,"19","11",
"USW00027502","BARROW AIRPORT, AK US","2007-04-02",,"25","6",
"USW00027502","BARROW AIRPORT, AK US","2007-04-03",,"24","-4",
"USW00027502","BARROW AIRPORT, AK US","2007-04-04",,"11","-7",
"USW00027502","BARROW AIRPORT, AK US","2007-04-05",,"11","4",
"USW00027502","BARROW AIRPORT, AK US","2007-04-06",,"10","1",
"USW00027502","BARROW AIRPORT, AK US","2007-04-07",,"5","3",
"USW00027502","BARROW AIRPORT, AK US","2007-04-08",,"4","-2",
"USW00027502","BARROW AIRPORT, AK US","2007-04-09",,"3","-6",
"USW00027502","BARROW AIRPORT, AK US","2007-04-10",,"2","-9",
"USW00027502","BARROW AIRPORT, AK US","2007-04-11",,"3","-10",
"USW00027502","BARROW AIRPORT, AK US","2007-04-12",,"10","-8",
"USW00027502","BARROW AIRPORT, AK US","2007-04-13",,"7","-5",
"USW00027502","BARROW AIRPORT, AK US","2007-04-14",,"4","-11",
"USW00027502","BARROW AIRPORT, AK US","2007-04-15",,"12","-4",
"USW00027502","BARROW AIRPORT, AK US","2007-04-16",,"15","8",
"USW00027502","BARROW AIRPORT, AK US","2007-04-17",,"15","8",
"USW00027502","BARROW AIRPORT, AK US","2007-04-18",,"19","8",
"USW00027502","BARROW AIRPORT, AK US","2007-04-19",,"22","17",
"USW00027502","BARROW AIRPORT, AK US","2007-04-20",,"22","17",
"USW00027502","BARROW AIRPORT, AK US","2007-04-21",,"24","17",
"USW00027502","BARROW AIRPORT, AK US","2007-04-22",,"20","16",
"USW00027502","BARROW AIRPORT, AK US","2007-04-23",,"20","16",
"USW00027502","BARROW AIRPORT, AK US","2007-04-24",,"22","17",
"USW00027502","BARROW AIRPORT, AK US","2007-04-25",,"23","10",
"USW00027502","BARROW AIRPORT, AK US","2007-04-26",,"15","4",
"USW00027502","BARROW AIRPORT, AK US","2007-04-27",,"10","2",
"USW00027502","BARROW AIRPORT, AK US","2007-04-28",,"8","0",
"USW00027502","BARROW AIRPORT, AK US","2007-04-29",,"8","-3",
"USW00027502","BARROW AIRPORT, AK US","2007-04-30",,"7","1",
"USW00027502","BARROW AIRPORT, AK US","2007-05-01",,"7","4",
"USW00027502","BARROW AIRPORT, AK US","2007-05-02",,"10","2",
"USW00027502","BARROW AIRPORT, AK US","2007-05-03",,"12","5",
"USW00027502","BARROW AIRPORT, AK US","2007-05-04",,"14","7",
"USW00027502","BARROW AIRPORT, AK US","2007-05-05",,"16","5",
"USW00027502","BARROW AIRPORT, AK US","2007-05-06",,"21","14",
"USW00027502","BARROW AIRPORT, AK US","2007-05-07",,"17","14",
"USW00027502","BARROW AIRPORT, AK US","2007-05-08",,"21","14",
"USW00027502","BARROW AIRPORT, AK US","2007-05-09",,"17","12",
"USW00027502","BARROW AIRPORT, AK US","2007-05-10",,"19","12",
"USW00027502","BARROW AIRPORT, AK US","2007-05-11",,"13","9",
"USW00027502","BARROW AIRPORT, AK US","2007-05-12",,"9","7",
"USW00027502","BARROW AIRPORT, AK US","2007-05-13",,"20","7",
"USW00027502","BARROW AIRPORT, AK US","2007-05-14",,"18","5",
"USW00027502","BARROW AIRPORT, AK US","2007-05-15",,"17","-3",
"USW00027502","BARROW AIRPORT, AK US","2007-05-16",,"21","-4",
"USW00027502","BARROW AIRPORT, AK US","2007-05-17",,"20","1",
"USW00027502","BARROW AIRPORT, AK US","2007-05-18",,"30","12",
"USW00027502","BARROW AIRPORT, AK US","2007-05-19",,"24","9",
"USW00027502","BARROW AIRPORT, AK US","2007-05-20",,"24","13",
"USW00027502","BARROW AIRPORT, AK US","2007-05-21",,"23","18",
"USW00027502","BARROW AIRPORT, AK US","2007-05-22",,"25","9",
"USW00027502","BARROW AIRPORT, AK US","2007-05-23",,"28","14",
"USW00027502","BARROW AIRPORT, AK US","2007-05-24",,"32","24",
"USW00027502","BARROW AIRPORT, AK US","2007-05-25",,"30","19",
"USW00027502","BARROW AIRPORT, AK US","2007-05-26",,"29","22",
"USW00027502","BARROW AIRPORT, AK US","2007-05-27",,"30","27",
"USW00027502","BARROW AIRPORT, AK US","2007-05-28",,"30","25",
"USW00027502","BARROW AIRPORT, AK US","2007-05-29",,"31","25",
"USW00027502","BARROW AIRPORT, AK US","2007-05-30",,"30","25",
"USW00027502","BARROW AIRPORT, AK US","2007-05-31",,"27","24",
"USW00027502","BARROW AIRPORT, AK US","2007-06-01",,"30","23",
"USW00027502","BARROW AIRPORT, AK US","2007-06-02",,"32","28",
"USW00027502","BARROW AIRPORT, AK US","2007-06-03",,"38","28",
"USW00027502","BARROW AIRPORT, AK US","2007-06-04",,"35","29",
"USW00027502","BARROW AIRPORT, AK US","2007-06-05",,"37","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-06",,"42","33",
"USW00027502","BARROW AIRPORT, AK US","2007-06-07",,"40","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-08",,"46","35",
"USW00027502","BARROW AIRPORT, AK US","2007-06-09",,"39","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-10",,"40","33",
"USW00027502","BARROW AIRPORT, AK US","2007-06-11",,"37","30",
"USW00027502","BARROW AIRPORT, AK US","2007-06-12",,"41","30",
"USW00027502","BARROW AIRPORT, AK US","2007-06-13",,"35","30",
"USW00027502","BARROW AIRPORT, AK US","2007-06-14",,"38","29",
"USW00027502","BARROW AIRPORT, AK US","2007-06-15",,"52","33",
"USW00027502","BARROW AIRPORT, AK US","2007-06-16",,"45","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-17",,"48","33",
"USW00027502","BARROW AIRPORT, AK US","2007-06-18",,"40","35",
"USW00027502","BARROW AIRPORT, AK US","2007-06-19",,"50","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-20",,"52","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-21",,"50","34",
"USW00027502","BARROW AIRPORT, AK US","2007-06-22",,"39","30",
"USW00027502","BARROW AIRPORT, AK US","2007-06-23",,"37","29",
"USW00027502","BARROW AIRPORT, AK US","2007-06-24",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","2007-06-25",,"39","31",
"USW00027502","BARROW AIRPORT, AK US","2007-06-26",,"38","33",
"USW00027502","BARROW AIRPORT, AK US","2007-06-27",,"38","33",
"USW00027502","BARROW AIRPORT, AK US","2007-06-28",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","2007-06-29",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","2007-06-30",,"38","31",
"USW00027502","BARROW AIRPORT, AK US","2007-07-01",,"39","35",
"USW00027502","BARROW AIRPORT, AK US","2007-07-02",,"44","34",
"USW00027502","BARROW AIRPORT, AK US","2007-07-03",,"47","36",
"USW00027502","BARROW AIRPORT, AK US","2007-07-04",,"45","34",
"USW00027502","BARROW AIRPORT, AK US","2007-07-05",,"56","39",
"USW00027502","BARROW AIRPORT, AK US","2007-07-06",,"67","40",
"USW00027502","BARROW AIRPORT, AK US","2007-07-07",,"73","42",
"USW00027502","BARROW AIRPORT, AK US","2007-07-08",,"54","37",
"USW00027502","BARROW AIRPORT, AK US","2007-07-09",,"47","40",
"USW00027502","BARROW AIRPORT, AK US","2007-07-10",,"43","34",
"USW00027502","BARROW AIRPORT, AK US","2007-07-11",,"39","33",
"USW00027502","BARROW AIRPORT, AK US","2007-07-12",,"48","32",
"USW00027502","BARROW AIRPORT, AK US","2007-07-13",,"51","39",
"USW00027502","BARROW AIRPORT, AK US","2007-07-14",,"56","43",
"USW00027502","BARROW AIRPORT, AK US","2007-07-15",,"49","39",
"USW00027502","BARROW AIRPORT, AK US","2007-07-16",,"47","41",
"USW00027502","BARROW AIRPORT, AK US","2007-07-17",,"54","40",
"USW00027502","BARROW AIRPORT, AK US","2007-07-18",,"65","44",
"USW00027502","BARROW AIRPORT, AK US","2007-07-19",,"54","40",
"USW00027502","BARROW AIRPORT, AK US","2007-07-20",,"45","38",
"USW00027502","BARROW AIRPORT, AK US","2007-07-21",,"42","36",
"USW00027502","BARROW AIRPORT, AK US","2007-07-22",,"48","35",
"USW00027502","BARROW AIRPORT, AK US","2007-07-23",,"46","36",
"USW00027502","BARROW AIRPORT, AK US","2007-07-24",,"53","38",
"USW00027502","BARROW AIRPORT, AK US","2007-07-25",,"51","37",
"USW00027502","BARROW AIRPORT, AK US","2007-07-26",,"46","39",
"USW00027502","BARROW AIRPORT, AK US","2007-07-27",,"49","40",
"USW00027502","BARROW AIRPORT, AK US","2007-07-28",,"50","38",
"USW00027502","BARROW AIRPORT, AK US","2007-07-29",,"53","41",
"USW00027502","BARROW AIRPORT, AK US","2007-07-30",,"54","34",
"USW00027502","BARROW AIRPORT, AK US","2007-07-31",,"53","38",
"USW00027502","BARROW AIRPORT, AK US","2007-08-01",,"46","39",
"USW00027502","BARROW AIRPORT, AK US","2007-08-02",,"53","36",
"USW00027502","BARROW AIRPORT, AK US","2007-08-03",,"56","38",
"USW00027502","BARROW AIRPORT, AK US","2007-08-04",,"52","38",
"USW00027502","BARROW AIRPORT, AK US","2007-08-05",,"44","37",
